epoch,train_loss,train_acc,val_loss,val_acc
0,1.4332410221298535,0.33663365,1.182536502679189,0.44649935
1,1.17027714351813,0.44554454,0.9287260969479879,0.5680317
2,1.0107832302649815,0.54059404,0.8779334972302119,0.5904888
3,0.9220222905278206,0.59339935,0.7577657848596573,0.664465
